date,video_id,object_id,behavior,frame_number,timestamp,hour
2019_11_05,000002,6,nose-to-nose,289,9.633333333333333,0.0
2019_11_05,000002,6,nose-poke-elsewhere,290,9.666666666666666,0.0
2019_11_05,000002,6,nose-poke-elsewhere,291,9.7,0.0
2019_11_05,000002,6,nose-poke-elsewhere,292,9.733333333333333,0.0
2019_11_05,000002,6,nose-poke-elsewhere,293,9.766666666666667,0.0
2019_11_05,000002,6,investigating,294,9.8,0.0
2019_11_05,000002,6,standing,295,9.833333333333334,0.0
2019_11_05,000002,6,standing,296,9.866666666666667,0.0
2019_11_05,000002,6,standing,297,9.9,0.0
2019_11_05,000002,6,standing,298,9.933333333333334,0.0
2019_11_05,000002,6,nose-to-nose,299,9.966666666666667,0.0
2019_11_05,000002,6,nose-to-nose,300,10.0,0.0
2019_11_05,000002,6,nose-to-nose,301,10.033333333333333,0.0
2019_11_05,000002,6,nose-to-nose,302,10.066666666666666,0.0
2019_11_05,000002,6,nose-to-nose,303,10.1,0.0
2019_11_05,000002,6,nose-to-nose,304,10.133333333333333,0.0
2019_11_05,000002,6,nose-to-nose,305,10.166666666666666,0.0
2019_11_05,000002,6,nose-to-nose,306,10.2,0.0
2019_11_05,000002,6,nose-to-nose,307,10.233333333333333,0.0
2019_11_05,000002,6,walk,308,10.266666666666667,0.0
2019_11_05,000002,6,walk,309,10.3,0.0
2019_11_05,000002,6,walk,310,10.333333333333334,0.0
2019_11_05,000002,6,walk,311,10.366666666666667,0.0
2019_11_05,000002,6,walk,312,10.4,0.0
2019_11_05,000002,6,walk,313,10.433333333333334,0.0
2019_11_05,000002,6,walk,314,10.466666666666667,0.0
2019_11_05,000002,6,walk,315,10.5,0.0
2019_11_05,000002,6,walk,316,10.533333333333333,0.0
2019_11_05,000002,6,walk,317,10.566666666666666,0.0
2019_11_05,000002,6,walk,318,10.6,0.0
2019_11_05,000002,6,walk,319,10.633333333333333,0.0
2019_11_05,000002,6,walk,320,10.666666666666666,0.0
2019_11_05,000002,6,walk,321,10.7,0.0
2019_11_05,000002,6,walk,322,10.733333333333333,0.0
2019_11_05,000002,6,walk,323,10.766666666666667,0.0
2019_11_05,000002,6,walk,324,10.8,0.0
2019_11_05,000002,6,walk,325,10.833333333333334,0.0
2019_11_05,000002,6,walk,326,10.866666666666667,0.0
2019_11_05,000002,6,walk,327,10.9,0.0
2019_11_05,000002,6,walk,328,10.933333333333334,0.0
2019_11_05,000002,6,walk,329,10.966666666666667,0.0
2019_11_05,000002,6,walk,330,11.0,0.0
2019_11_05,000002,6,walk,331,11.033333333333333,0.0
2019_11_05,000002,6,walk,332,11.066666666666666,0.0
2019_11_05,000002,6,nose-to-nose,333,11.1,0.0
2019_11_05,000002,6,nose-to-nose,334,11.133333333333333,0.0
2019_11_05,000002,6,nose-to-nose,335,11.166666666666666,0.0
2019_11_05,000002,6,nose-to-nose,336,11.2,0.0
2019_11_05,000002,6,nose-to-nose,337,11.233333333333333,0.0
2019_11_05,000002,6,walk,338,11.266666666666667,0.0
2019_11_05,000002,6,standing,339,11.3,0.0
2019_11_05,000002,6,standing,340,11.333333333333334,0.0
2019_11_05,000002,6,standing,341,11.366666666666667,0.0
2019_11_05,000002,6,walk,342,11.4,0.0
2019_11_05,000002,6,walk,343,11.433333333333334,0.0
2019_11_05,000002,6,investigating,344,11.466666666666667,0.0
2019_11_05,000002,6,investigating,345,11.5,0.0
2019_11_05,000002,6,investigating,346,11.533333333333333,0.0
2019_11_05,000002,6,investigating,347,11.566666666666666,0.0
2019_11_05,000002,6,investigating,348,11.6,0.0
2019_11_05,000002,6,investigating,349,11.633333333333333,0.0
2019_11_05,000002,6,investigating,350,11.666666666666666,0.0
2019_11_05,000002,6,investigating,352,11.733333333333333,0.0
2019_11_05,000002,6,investigating,353,11.766666666666667,0.0
2019_11_05,000002,6,investigating,354,11.8,0.0
2019_11_05,000002,6,investigating,356,11.866666666666667,0.0
2019_11_05,000002,6,investigating,357,11.9,0.0
2019_11_05,000002,6,investigating,358,11.933333333333334,0.0
2019_11_05,000002,6,investigating,364,12.133333333333333,0.0
2019_11_05,000002,6,standing,365,12.166666666666666,0.0
2019_11_05,000002,6,standing,366,12.2,0.0
2019_11_05,000002,6,investigating,371,12.366666666666667,0.0
2019_11_05,000002,6,investigating,372,12.4,0.0
2019_11_05,000002,6,investigating,373,12.433333333333334,0.0
2019_11_05,000002,6,investigating,376,12.533333333333333,0.0
2019_11_05,000002,6,investigating,377,12.566666666666666,0.0
2019_11_05,000002,6,investigating,378,12.6,0.0
2019_11_05,000002,6,investigating,379,12.633333333333333,0.0
2019_11_05,000002,6,investigating,380,12.666666666666666,0.0
2019_11_05,000002,6,investigating,381,12.7,0.0
2019_11_05,000002,6,investigating,384,12.8,0.0
2019_11_05,000002,6,investigating,385,12.833333333333334,0.0
2019_11_05,000002,6,investigating,387,12.9,0.0
2019_11_05,000002,6,investigating,390,13.0,0.0
2019_11_05,000002,6,investigating,392,13.066666666666666,0.0
2019_11_05,000002,6,standing,393,13.1,0.0
2019_11_05,000002,6,investigating,396,13.2,0.0
2019_11_05,000002,6,investigating,399,13.3,0.0
2019_11_05,000002,6,investigating,402,13.4,0.0
2019_11_05,000002,6,investigating,403,13.433333333333334,0.0
2019_11_05,000002,6,investigating,404,13.466666666666667,0.0
2019_11_05,000002,6,investigating,405,13.5,0.0
2019_11_05,000002,6,investigating,406,13.533333333333333,0.0
2019_11_05,000002,6,investigating,407,13.566666666666666,0.0
2019_11_05,000002,6,investigating,410,13.666666666666666,0.0
2019_11_05,000002,6,investigating,411,13.7,0.0
2019_11_05,000002,6,investigating,412,13.733333333333333,0.0
2019_11_05,000002,6,investigating,414,13.8,0.0
2019_11_05,000002,6,investigating,415,13.833333333333334,0.0
2019_11_05,000002,6,investigating,416,13.866666666666667,0.0
2019_11_05,000002,6,investigating,417,13.9,0.0
2019_11_05,000002,6,investigating,418,13.933333333333334,0.0
2019_11_05,000002,6,walk,419,13.966666666666667,0.0
2019_11_05,000002,6,walk,420,14.0,0.0
2019_11_05,000002,6,walk,421,14.033333333333333,0.0
2019_11_05,000002,6,walk,422,14.066666666666666,0.0
2019_11_05,000002,6,walk,423,14.1,0.0
2019_11_05,000002,6,walk,424,14.133333333333333,0.0
2019_11_05,000002,6,walk,425,14.166666666666666,0.0
2019_11_05,000002,6,walk,426,14.2,0.0
2019_11_05,000002,6,walk,427,14.233333333333333,0.0
2019_11_05,000002,6,walk,428,14.266666666666667,0.0
2019_11_05,000002,6,standing,429,14.3,0.0
2019_11_05,000002,6,standing,430,14.333333333333334,0.0
2019_11_05,000002,6,standing,432,14.4,0.0
2019_11_05,000002,6,standing,433,14.433333333333334,0.0
2019_11_05,000002,6,standing,434,14.466666666666667,0.0
2019_11_05,000002,6,drink,435,14.5,0.0
2019_11_05,000002,6,drink,436,14.533333333333333,0.0
2019_11_05,000002,6,drink,437,14.566666666666666,0.0
2019_11_05,000002,6,drink,448,14.933333333333334,0.0
2019_11_05,000002,6,drink,452,15.066666666666666,0.0
2019_11_05,000002,6,drink,456,15.2,0.0
2019_11_05,000002,6,drink,457,15.233333333333333,0.0
2019_11_05,000002,6,drink,458,15.266666666666667,0.0
2019_11_05,000002,6,walk,461,15.366666666666667,0.0
2019_11_05,000002,6,standing,462,15.4,0.0
2019_11_05,000002,6,standing,463,15.433333333333334,0.0
2019_11_05,000002,6,standing,464,15.466666666666667,0.0
2019_11_05,000002,6,standing,466,15.533333333333333,0.0
2019_11_05,000002,6,standing,467,15.566666666666666,0.0
2019_11_05,000002,6,investigating,468,15.6,0.0
2019_11_05,000002,6,investigating,469,15.633333333333333,0.0
2019_11_05,000002,6,investigating,470,15.666666666666666,0.0
2019_11_05,000002,6,investigating,471,15.7,0.0
2019_11_05,000002,6,investigating,472,15.733333333333333,0.0
2019_11_05,000002,6,investigating,473,15.766666666666667,0.0
2019_11_05,000002,6,investigating,474,15.8,0.0
2019_11_05,000002,6,investigating,475,15.833333333333334,0.0
2019_11_05,000002,6,investigating,476,15.866666666666667,0.0
2019_11_05,000002,6,investigating,477,15.9,0.0
2019_11_05,000002,6,investigating,478,15.933333333333334,0.0
2019_11_05,000002,6,investigating,479,15.966666666666667,0.0
2019_11_05,000002,6,investigating,482,16.066666666666666,0.0
2019_11_05,000002,6,investigating,484,16.133333333333333,0.0
2019_11_05,000002,6,investigating,485,16.166666666666668,0.0
2019_11_05,000002,6,investigating,486,16.2,0.0
2019_11_05,000002,6,investigating,487,16.233333333333334,0.0
2019_11_05,000002,6,investigating,488,16.266666666666666,0.0
2019_11_05,000002,6,investigating,489,16.3,0.0
2019_11_05,000002,6,investigating,490,16.333333333333332,0.0
2019_11_05,000002,6,drink,491,16.366666666666667,0.0
2019_11_05,000002,6,drink,492,16.4,0.0
2019_11_05,000002,6,drink,496,16.533333333333335,0.0
2019_11_05,000002,6,drink,497,16.566666666666666,0.0
2019_11_05,000002,6,drink,504,16.8,0.0
2019_11_05,000002,6,drink,516,17.2,0.0
2019_11_05,000002,6,drink,524,17.466666666666665,0.0
2019_11_05,000002,6,drink,527,17.566666666666666,0.0
2019_11_05,000002,6,drink,528,17.6,0.0
2019_11_05,000002,6,walk,529,17.633333333333333,0.0
2019_11_05,000002,6,walk,531,17.7,0.0
2019_11_05,000002,6,standing,532,17.733333333333334,0.0
2019_11_05,000002,6,standing,533,17.766666666666666,0.0
2019_11_05,000002,6,standing,534,17.8,0.0
2019_11_05,000002,6,standing,537,17.9,0.0
2019_11_05,000002,6,standing,538,17.933333333333334,0.0
2019_11_05,000002,6,standing,539,17.966666666666665,0.0
2019_11_05,000002,6,standing,541,18.033333333333335,0.0
2019_11_05,000002,6,standing,542,18.066666666666666,0.0
2019_11_05,000002,6,standing,543,18.1,0.0
2019_11_05,000002,6,standing,544,18.133333333333333,0.0
2019_11_05,000002,6,standing,545,18.166666666666668,0.0
2019_11_05,000002,6,standing,546,18.2,0.0
2019_11_05,000002,6,standing,547,18.233333333333334,0.0
2019_11_05,000002,6,standing,548,18.266666666666666,0.0
2019_11_05,000002,6,standing,549,18.3,0.0
2019_11_05,000002,6,standing,550,18.333333333333332,0.0
2019_11_05,000002,6,standing,551,18.366666666666667,0.0
2019_11_05,000002,6,standing,552,18.4,0.0
2019_11_05,000002,6,standing,553,18.433333333333334,0.0
2019_11_05,000002,6,standing,555,18.5,0.0
2019_11_05,000002,6,standing,556,18.533333333333335,0.0
2019_11_05,000002,6,standing,559,18.633333333333333,0.0
2019_11_05,000002,6,walk,560,18.666666666666668,0.0
2019_11_05,000002,6,standing,561,18.7,0.0
2019_11_05,000002,6,standing,562,18.733333333333334,0.0
2019_11_05,000002,6,standing,563,18.766666666666666,0.0
2019_11_05,000002,6,standing,564,18.8,0.0
2019_11_05,000002,6,walk,565,18.833333333333332,0.0
2019_11_05,000002,6,walk,566,18.866666666666667,0.0
2019_11_05,000002,6,investigating,567,18.9,0.0
2019_11_05,000002,6,investigating,568,18.933333333333334,0.0
2019_11_05,000002,6,investigating,569,18.966666666666665,0.0
2019_11_05,000002,6,investigating,570,19.0,0.0
2019_11_05,000002,6,investigating,571,19.033333333333335,0.0
2019_11_05,000002,6,investigating,572,19.066666666666666,0.0
2019_11_05,000002,6,walk,573,19.1,0.0
2019_11_05,000002,6,walk,574,19.133333333333333,0.0
2019_11_05,000002,6,investigating,575,19.166666666666668,0.0
2019_11_05,000002,6,investigating,576,19.2,0.0
2019_11_05,000002,6,investigating,577,19.233333333333334,0.0
2019_11_05,000002,6,investigating,578,19.266666666666666,0.0
2019_11_05,000002,6,investigating,579,19.3,0.0
2019_11_05,000002,6,investigating,580,19.333333333333332,0.0
2019_11_05,000002,6,investigating,581,19.366666666666667,0.0
2019_11_05,000002,6,investigating,582,19.4,0.0
2019_11_05,000002,6,investigating,583,19.433333333333334,0.0
2019_11_05,000002,6,investigating,586,19.533333333333335,0.0
2019_11_05,000002,6,investigating,587,19.566666666666666,0.0
2019_11_05,000002,6,investigating,588,19.6,0.0
2019_11_05,000002,6,investigating,590,19.666666666666668,0.0
2019_11_05,000002,6,investigating,591,19.7,0.0
2019_11_05,000002,6,investigating,592,19.733333333333334,0.0
2019_11_05,000002,6,investigating,593,19.766666666666666,0.0
2019_11_05,000002,6,investigating,594,19.8,0.0
2019_11_05,000002,6,investigating,595,19.833333333333332,0.0
2019_11_05,000002,6,investigating,596,19.866666666666667,0.0
2019_11_05,000002,6,investigating,597,19.9,0.0
2019_11_05,000002,6,investigating,598,19.933333333333334,0.0
2019_11_05,000002,6,investigating,599,19.966666666666665,0.0
2019_11_05,000002,7,investigating,0,0.0,0.0
2019_11_05,000002,7,investigating,1,0.03333333333333333,0.0
2019_11_05,000002,7,investigating,2,0.06666666666666667,0.0
2019_11_05,000002,7,investigating,3,0.1,0.0
2019_11_05,000002,7,investigating,4,0.13333333333333333,0.0
2019_11_05,000002,7,investigating,5,0.16666666666666666,0.0
2019_11_05,000002,7,investigating,6,0.2,0.0
2019_11_05,000002,7,walk,7,0.23333333333333334,0.0
2019_11_05,000002,7,walk,8,0.26666666666666666,0.0
2019_11_05,000002,7,walk,9,0.3,0.0
2019_11_05,000002,7,walk,10,0.3333333333333333,0.0
2019_11_05,000002,7,standing,11,0.36666666666666664,0.0
2019_11_05,000002,7,standing,12,0.4,0.0
2019_11_05,000002,7,standing,13,0.43333333333333335,0.0
2019_11_05,000002,7,standing,17,0.5666666666666667,0.0
2019_11_05,000002,7,standing,18,0.6,0.0
2019_11_05,000002,7,standing,20,0.6666666666666666,0.0
2019_11_05,000002,7,walk,21,0.7,0.0
2019_11_05,000002,7,walk,22,0.7333333333333333,0.0
2019_11_05,000002,7,walk,23,0.7666666666666667,0.0
2019_11_05,000002,7,walk,24,0.8,0.0
2019_11_05,000002,7,walk,25,0.8333333333333334,0.0
2019_11_05,000002,7,standing,27,0.9,0.0
2019_11_05,000002,7,standing,28,0.9333333333333333,0.0
2019_11_05,000002,7,standing,29,0.9666666666666667,0.0
2019_11_05,000002,7,standing,30,1.0,0.0
2019_11_05,000002,7,standing,31,1.0333333333333334,0.0
2019_11_05,000002,7,walk,33,1.1,0.0
2019_11_05,000002,7,walk,34,1.1333333333333333,0.0
2019_11_05,000002,7,walk,35,1.1666666666666667,0.0
2019_11_05,000002,7,walk,36,1.2,0.0
2019_11_05,000002,7,walk,37,1.2333333333333334,0.0
2019_11_05,000002,7,walk,38,1.2666666666666666,0.0
2019_11_05,000002,7,walk,39,1.3,0.0
2019_11_05,000002,7,walk,40,1.3333333333333333,0.0
2019_11_05,000002,7,walk,41,1.3666666666666667,0.0
2019_11_05,000002,7,walk,42,1.4,0.0
2019_11_05,000002,7,walk,43,1.4333333333333333,0.0
2019_11_05,000002,7,walk,44,1.4666666666666666,0.0
2019_11_05,000002,7,walk,45,1.5,0.0
2019_11_05,000002,7,walk,46,1.5333333333333334,0.0
2019_11_05,000002,7,walk,47,1.5666666666666667,0.0
2019_11_05,000002,7,walk,48,1.6,0.0
2019_11_05,000002,7,walk,49,1.6333333333333333,0.0
2019_11_05,000002,7,walk,50,1.6666666666666667,0.0
2019_11_05,000002,7,walk,51,1.7,0.0
2019_11_05,000002,7,walk,52,1.7333333333333334,0.0
2019_11_05,000002,7,walk,53,1.7666666666666666,0.0
2019_11_05,000002,7,investigating,54,1.8,0.0
2019_11_05,000002,7,investigating,55,1.8333333333333333,0.0
2019_11_05,000002,7,investigating,56,1.8666666666666667,0.0
2019_11_05,000002,7,investigating,57,1.9,0.0
2019_11_05,000002,7,investigating,59,1.9666666666666666,0.0
2019_11_05,000002,7,investigating,60,2.0,0.0
2019_11_05,000002,7,investigating,61,2.033333333333333,0.0
2019_11_05,000002,7,walk,62,2.066666666666667,0.0
2019_11_05,000002,7,walk,63,2.1,0.0
2019_11_05,000002,7,walk,64,2.1333333333333333,0.0
2019_11_05,000002,7,walk,65,2.1666666666666665,0.0
2019_11_05,000002,7,walk,66,2.2,0.0
2019_11_05,000002,7,walk,67,2.2333333333333334,0.0
2019_11_05,000002,7,walk,68,2.2666666666666666,0.0
2019_11_05,000002,7,investigating,69,2.3,0.0
2019_11_05,000002,7,investigating,70,2.3333333333333335,0.0
2019_11_05,000002,7,investigating,71,2.3666666666666667,0.0
2019_11_05,000002,7,investigating,72,2.4,0.0
2019_11_05,000002,7,investigating,73,2.433333333333333,0.0
2019_11_05,000002,7,investigating,74,2.466666666666667,0.0
2019_11_05,000002,7,investigating,75,2.5,0.0
2019_11_05,000002,7,walk,76,2.533333333333333,0.0
2019_11_05,000002,7,walk,77,2.566666666666667,0.0
2019_11_05,000002,7,walk,78,2.6,0.0
2019_11_05,000002,7,walk,79,2.6333333333333333,0.0
2019_11_05,000002,7,walk,80,2.6666666666666665,0.0
2019_11_05,000002,7,investigating,81,2.7,0.0
2019_11_05,000002,7,investigating,82,2.7333333333333334,0.0
2019_11_05,000002,7,investigating,83,2.7666666666666666,0.0
2019_11_05,000002,7,investigating,84,2.8,0.0
2019_11_05,000002,7,investigating,85,2.8333333333333335,0.0
2019_11_05,000002,7,investigating,86,2.8666666666666667,0.0
2019_11_05,000002,7,investigating,87,2.9,0.0
2019_11_05,000002,7,investigating,88,2.933333333333333,0.0
2019_11_05,000002,7,investigating,90,3.0,0.0
2019_11_05,000002,7,investigating,91,3.033333333333333,0.0
2019_11_05,000002,7,investigating,93,3.1,0.0
2019_11_05,000002,7,investigating,94,3.1333333333333333,0.0
2019_11_05,000002,7,investigating,95,3.1666666666666665,0.0
2019_11_05,000002,7,investigating,96,3.2,0.0
2019_11_05,000002,7,investigating,99,3.3,0.0
2019_11_05,000002,7,investigating,101,3.3666666666666667,0.0
2019_11_05,000002,7,investigating,102,3.4,0.0
2019_11_05,000002,7,investigating,103,3.433333333333333,0.0
2019_11_05,000002,7,walk,104,3.466666666666667,0.0
2019_11_05,000002,7,walk,105,3.5,0.0
2019_11_05,000002,7,walk,106,3.533333333333333,0.0
2019_11_05,000002,7,walk,107,3.566666666666667,0.0
2019_11_05,000002,7,walk,108,3.6,0.0
2019_11_05,000002,7,walk,109,3.6333333333333333,0.0
2019_11_05,000002,7,nose-poke-elsewhere,110,3.6666666666666665,0.0
2019_11_05,000002,7,nose-poke-elsewhere,111,3.7,0.0
2019_11_05,000002,7,walk,112,3.7333333333333334,0.0
2019_11_05,000002,7,walk,113,3.7666666666666666,0.0
2019_11_05,000002,7,walk,114,3.8,0.0
2019_11_05,000002,7,walk,115,3.8333333333333335,0.0
2019_11_05,000002,7,standing,116,3.8666666666666667,0.0
2019_11_05,000002,7,standing,117,3.9,0.0
2019_11_05,000002,7,standing,118,3.933333333333333,0.0
2019_11_05,000002,7,standing,119,3.966666666666667,0.0
2019_11_05,000002,7,standing,120,4.0,0.0
2019_11_05,000002,7,walk,121,4.033333333333333,0.0
2019_11_05,000002,7,walk,122,4.066666666666666,0.0
2019_11_05,000002,7,standing,123,4.1,0.0
2019_11_05,000002,7,standing,124,4.133333333333334,0.0
2019_11_05,000002,7,standing,125,4.166666666666667,0.0
2019_11_05,000002,7,investigating,127,4.233333333333333,0.0
2019_11_05,000002,7,standing,128,4.266666666666667,0.0
2019_11_05,000002,7,walk,129,4.3,0.0
2019_11_05,000002,7,walk,130,4.333333333333333,0.0
2019_11_05,000002,7,walk,131,4.366666666666666,0.0
2019_11_05,000002,7,nose-to-nose,132,4.4,0.0
2019_11_05,000002,7,nose-to-nose,133,4.433333333333334,0.0
2019_11_05,000002,7,nose-to-nose,134,4.466666666666667,0.0
2019_11_05,000002,7,nose-to-nose,135,4.5,0.0
2019_11_05,000002,7,nose-to-nose,136,4.533333333333333,0.0
2019_11_05,000002,7,nose-to-nose,137,4.566666666666666,0.0
2019_11_05,000002,7,nose-to-nose,138,4.6,0.0
2019_11_05,000002,7,nose-to-nose,139,4.633333333333334,0.0
2019_11_05,000002,7,nose-to-nose,140,4.666666666666667,0.0
2019_11_05,000002,7,nose-to-nose,141,4.7,0.0
2019_11_05,000002,7,nose-to-nose,142,4.733333333333333,0.0
2019_11_05,000002,7,walk,143,4.766666666666667,0.0
2019_11_05,000002,7,standing,144,4.8,0.0
2019_11_05,000002,7,standing,145,4.833333333333333,0.0
2019_11_05,000002,7,nose-poke-elsewhere,147,4.9,0.0
2019_11_05,000002,7,nose-poke-elsewhere,148,4.933333333333334,0.0
2019_11_05,000002,7,nose-poke-elsewhere,149,4.966666666666667,0.0
2019_11_05,000002,7,nose-poke-elsewhere,150,5.0,0.0
2019_11_05,000002,7,nose-poke-elsewhere,151,5.033333333333333,0.0
2019_11_05,000002,7,nose-to-nose,152,5.066666666666666,0.0
2019_11_05,000002,7,nose-to-nose,153,5.1,0.0
2019_11_05,000002,7,walk,154,5.133333333333334,0.0
2019_11_05,000002,7,walk,155,5.166666666666667,0.0
2019_11_05,000002,7,walk,156,5.2,0.0
2019_11_05,000002,7,walk,157,5.233333333333333,0.0
2019_11_05,000002,7,walk,158,5.266666666666667,0.0
2019_11_05,000002,7,walk,159,5.3,0.0
2019_11_05,000002,7,walk,160,5.333333333333333,0.0
2019_11_05,000002,7,walk,161,5.366666666666666,0.0
2019_11_05,000002,7,walk,162,5.4,0.0
2019_11_05,000002,7,walk,163,5.433333333333334,0.0
2019_11_05,000002,7,walk,164,5.466666666666667,0.0
2019_11_05,000002,7,walk,165,5.5,0.0
2019_11_05,000002,7,investigating,166,5.533333333333333,0.0
2019_11_05,000002,7,investigating,167,5.566666666666666,0.0
2019_11_05,000002,7,investigating,168,5.6,0.0
2019_11_05,000002,7,investigating,169,5.633333333333334,0.0
2019_11_05,000002,7,investigating,170,5.666666666666667,0.0
2019_11_05,000002,7,investigating,172,5.733333333333333,0.0
2019_11_05,000002,7,investigating,173,5.766666666666667,0.0
2019_11_05,000002,7,investigating,174,5.8,0.0
2019_11_05,000002,7,investigating,175,5.833333333333333,0.0
2019_11_05,000002,7,investigating,176,5.866666666666666,0.0
2019_11_05,000002,7,investigating,177,5.9,0.0
2019_11_05,000002,7,investigating,178,5.933333333333334,0.0
2019_11_05,000002,7,investigating,179,5.966666666666667,0.0
2019_11_05,000002,7,investigating,180,6.0,0.0
2019_11_05,000002,7,investigating,181,6.033333333333333,0.0
2019_11_05,000002,7,investigating,188,6.266666666666667,0.0
2019_11_05,000002,7,investigating,189,6.3,0.0
2019_11_05,000002,7,investigating,191,6.366666666666666,0.0
2019_11_05,000002,7,investigating,208,6.933333333333334,0.0
2019_11_05,000002,7,investigating,210,7.0,0.0
2019_11_05,000002,7,standing,213,7.1,0.0
2019_11_05,000002,7,standing,215,7.166666666666667,0.0
2019_11_05,000002,7,standing,218,7.266666666666667,0.0
2019_11_05,000002,7,standing,219,7.3,0.0
2019_11_05,000002,7,standing,220,7.333333333333333,0.0
2019_11_05,000002,7,walk,221,7.366666666666666,0.0
2019_11_05,000002,7,walk,222,7.4,0.0
2019_11_05,000002,7,investigating,223,7.433333333333334,0.0
2019_11_05,000002,7,investigating,224,7.466666666666667,0.0
2019_11_05,000002,7,investigating,225,7.5,0.0
2019_11_05,000002,7,investigating,226,7.533333333333333,0.0
2019_11_05,000002,7,investigating,227,7.566666666666666,0.0
2019_11_05,000002,7,investigating,228,7.6,0.0
2019_11_05,000002,7,investigating,229,7.633333333333334,0.0
2019_11_05,000002,7,investigating,230,7.666666666666667,0.0
2019_11_05,000002,7,walk,231,7.7,0.0
2019_11_05,000002,7,walk,232,7.733333333333333,0.0
2019_11_05,000002,7,walk,233,7.766666666666667,0.0
2019_11_05,000002,7,walk,234,7.8,0.0
2019_11_05,000002,7,walk,235,7.833333333333333,0.0
2019_11_05,000002,7,investigating,236,7.866666666666666,0.0
2019_11_05,000002,7,investigating,237,7.9,0.0
2019_11_05,000002,7,investigating,238,7.933333333333334,0.0
2019_11_05,000002,7,investigating,239,7.966666666666667,0.0
2019_11_05,000002,7,walk,240,8.0,0.0
2019_11_05,000002,7,walk,241,8.033333333333333,0.0
2019_11_05,000002,7,walk,242,8.066666666666666,0.0
2019_11_05,000002,7,walk,243,8.1,0.0
2019_11_05,000002,7,walk,244,8.133333333333333,0.0
2019_11_05,000002,7,walk,245,8.166666666666666,0.0
2019_11_05,000002,7,walk,246,8.2,0.0
2019_11_05,000002,7,walk,247,8.233333333333333,0.0
2019_11_05,000002,7,walk,248,8.266666666666667,0.0
2019_11_05,000002,7,investigating,250,8.333333333333334,0.0
2019_11_05,000002,7,investigating,251,8.366666666666667,0.0
2019_11_05,000002,7,investigating,252,8.4,0.0
2019_11_05,000002,7,investigating,253,8.433333333333334,0.0
2019_11_05,000002,7,investigating,254,8.466666666666667,0.0
2019_11_05,000002,7,investigating,255,8.5,0.0
2019_11_05,000002,7,investigating,256,8.533333333333333,0.0
2019_11_05,000002,7,investigating,257,8.566666666666666,0.0
2019_11_05,000002,7,investigating,258,8.6,0.0
2019_11_05,000002,7,investigating,259,8.633333333333333,0.0
2019_11_05,000002,7,investigating,261,8.7,0.0
2019_11_05,000002,7,investigating,262,8.733333333333333,0.0
2019_11_05,000002,7,investigating,263,8.766666666666667,0.0
2019_11_05,000002,7,standing,264,8.8,0.0
2019_11_05,000002,7,standing,265,8.833333333333334,0.0
2019_11_05,000002,7,walk,266,8.866666666666667,0.0
2019_11_05,000002,7,walk,267,8.9,0.0
2019_11_05,000002,7,walk,268,8.933333333333334,0.0
2019_11_05,000002,7,walk,269,8.966666666666667,0.0
2019_11_05,000002,7,walk,270,9.0,0.0
2019_11_05,000002,7,walk,271,9.033333333333333,0.0
2019_11_05,000002,7,walk,272,9.066666666666666,0.0
2019_11_05,000002,7,walk,273,9.1,0.0
2019_11_05,000002,7,investigating,274,9.133333333333333,0.0
2019_11_05,000002,7,nose-to-nose,275,9.166666666666666,0.0
2019_11_05,000002,7,nose-to-nose,276,9.2,0.0
2019_11_05,000002,7,nose-to-nose,277,9.233333333333333,0.0
2019_11_05,000002,7,nose-to-nose,278,9.266666666666667,0.0
2019_11_05,000002,7,nose-to-nose,279,9.3,0.0
2019_11_05,000002,7,nose-to-nose,280,9.333333333333334,0.0
2019_11_05,000002,7,walk,281,9.366666666666667,0.0
2019_11_05,000002,7,walk,282,9.4,0.0
2019_11_05,000002,7,walk,283,9.433333333333334,0.0
2019_11_05,000002,7,walk,284,9.466666666666667,0.0
2019_11_05,000002,7,walk,285,9.5,0.0
2019_11_05,000002,7,walk,286,9.533333333333333,0.0
2019_11_05,000002,7,investigating,287,9.566666666666666,0.0
2019_11_05,000002,7,investigating,288,9.6,0.0
2019_11_05,000002,7,investigating,289,9.633333333333333,0.0
2019_11_05,000002,7,walk,292,9.733333333333333,0.0
2019_11_05,000002,7,walk,293,9.766666666666667,0.0
2019_11_05,000002,7,walk,294,9.8,0.0
2019_11_05,000002,7,walk,295,9.833333333333334,0.0
2019_11_05,000002,7,investigating,296,9.866666666666667,0.0
2019_11_05,000002,7,investigating,297,9.9,0.0
2019_11_05,000002,7,investigating,298,9.933333333333334,0.0
2019_11_05,000002,7,investigating,299,9.966666666666667,0.0
2019_11_05,000002,7,investigating,300,10.0,0.0
2019_11_05,000002,7,investigating,301,10.033333333333333,0.0
2019_11_05,000002,7,investigating,302,10.066666666666666,0.0
2019_11_05,000002,7,investigating,303,10.1,0.0
2019_11_05,000002,7,investigating,304,10.133333333333333,0.0
2019_11_05,000002,7,investigating,305,10.166666666666666,0.0
2019_11_05,000002,7,investigating,306,10.2,0.0
2019_11_05,000002,7,investigating,307,10.233333333333333,0.0
2019_11_05,000002,7,investigating,308,10.266666666666667,0.0
2019_11_05,000002,7,investigating,309,10.3,0.0
2019_11_05,000002,7,investigating,310,10.333333333333334,0.0
2019_11_05,000002,7,investigating,311,10.366666666666667,0.0
2019_11_05,000002,7,investigating,312,10.4,0.0
